,index,token_idx,token
10523,991,2,cứt
10524,991,3,hay
10525,991,4,sao
10526,991,5,ngu
10527,991,6,thế
10528,991,7,hả
10529,992,0,chia
10530,992,1,buồn
10531,992,2,với
10532,992,3,gã
10533,992,4,lưng
10534,992,5,gù
10535,992,6,
10536,992,7,
10537,993,0,tao
10538,993,1,đã
10539,993,2,từng
10540,993,3,viết
10541,993,4,như
10542,993,5,thế này
10543,993,6,bây giờ
10544,993,7,không
10545,993,8,muốn
10546,993,9,ai
10547,993,10,đọc
10548,993,11,chỉ
10549,993,12,có
10550,993,13,đốt
10551,993,14,mà
10552,993,15,lười
10553,993,16,đốt
10554,994,0,tác phẩm
10555,994,1,nghệ thuật
10556,994,2,chất lượng
10557,994,3,cao
10558,994,4,hiếm hoi
10559,994,5,của
10560,994,6,điện ảnh
10561,994,7,việt nam
10562,994,8,nhưng
10563,994,9,không
10564,994,10,được
10565,994,11,công chúng
10566,994,12,quê
10567,994,13,nhà
10568,994,14,đón nhận
10569,995,0,thực ra
10570,995,1,em
10571,995,2,mới
10572,995,3,đang
10573,995,4,phải
10574,995,5,là
10575,995,6,sự
10576,995,7,lựa chọn
10577,995,8,chứ
10578,995,9,không
10579,995,10,phải
10580,995,11,là
10581,995,12,người
10582,995,13,được
10583,995,14,lựa chọn
10584,995,15,đâu
10585,995,16,
10586,995,17,.
10587,996,0,per
10588,996,1,trong
10589,996,2,vòng
10590,996,3,4
10591,996,4,tháng
10592,996,5,chắc
10593,996,6,anh
10594,996,7,chụp
10595,996,8,hơn
10596,996,9,trăm
10597,996,10,tấm
10598,996,11,","
10599,996,12,huhu
10600,996,13,","
10601,996,14,sợ
10602,996,15,quá
10603,996,16,
10604,996,17,
10605,996,18,
10606,996,19,
10607,996,20,
10608,996,21,
10609,997,0,tui
10610,997,1,ở
10611,997,2,tuy hoà
10612,997,3,","
10613,997,4,phú yên
10614,997,5,mà
10615,997,6,chả
10616,997,7,nhận
10617,997,8,ra
10618,997,9,luôn
10619,997,10,.
10620,998,0,có
10621,998,1,ai
10622,998,2,lần
10623,998,3,đầu
10624,998,4,bắn
10625,998,5,kéo
10626,998,6,ngược
10627,998,7,ra
10628,998,8,phía
10629,998,9,trước
10630,998,10,đạn
10631,998,11,bay
10632,998,12,vào
10633,998,13,mặt
10634,998,14,giống
10635,998,15,tao
10636,998,16,không
10637,998,17,","
10638,998,18,đau điếng
10639,999,0,cô
10640,999,1,gái
10641,999,2,này
10642,999,3,thật
10643,999,4,dễ thương
10644,999,5,“
10645,999,6,anh
10646,999,7,cứ
10647,999,8,nhắm mắt
10648,999,9,làm
10649,999,10,đại
10650,999,11,một
10651,999,12,lần
10652,999,13,thôi
10653,999,14,mà
10654,999,15,“
10655,999,16,
10656,999,17,
10657,1000,0,Dừa
10658,1000,1,lắm
10659,1000,2,:))
10660,1001,0,Bấp bênh
10661,1001,1,vl
10662,1001,2,thế
10663,1002,0,Chắc
10664,1002,1,cũng
10665,1002,2,biết
10666,1002,3,ko
10667,1002,4,tồn tại
10668,1002,5,đc
10669,1002,6,bao lâu
10670,1002,7,nữa
10671,1002,8,nên
10672,1002,9,cố gắng
10673,1002,10,vét
10674,1003,0,Thấy
10675,1003,1,chán
10676,1003,2,ad
10677,1003,3,page
10678,1003,4,này
10679,1003,5,kiến thức
10680,1003,6,thì
10681,1003,7,nông
10682,1003,8,cản
10683,1003,9,cái
10684,1003,10,gì
10685,1003,11,cũng
10686,1003,12,auto
10687,1003,13,sủa
10688,1003,14,","
10689,1003,15,cái
10690,1003,16,nhìn
10691,1003,17,thì
10692,1003,18,tiêu cực
10693,1003,19,","
10694,1003,20,nói chung
10695,1003,21,là
10696,1003,22,dốt
10697,1003,23,còn
10698,1003,24,nát
10699,1004,0,@username
10700,1004,1,trend
10701,1004,2,mới
10702,1004,3,kìa
10703,1004,4,kìa
10704,1005,0,đcm
10705,1005,1,
10706,1005,2,sau
10707,1005,3,có
10708,1005,4,con
10709,1005,5,cho
10710,1005,6,hút
10711,1005,7,cỏ
10712,1005,8,chữa
10713,1005,9,bệnh
10714,1005,10,chứ
10715,1005,11,đéo
10716,1005,12,đưa
10717,1005,13,đi
10718,1005,14,bệnh viện
10719,1005,15,
10720,1006,0,Má
10721,1006,1,nứng
10722,1006,2,quá
10723,1006,3,aiu
10724,1006,4,ơi
10725,1007,0,Chụp
10726,1007,1,cái
10727,1007,2,ảnh
10728,1007,3,thôi
10729,1007,4,làm
10730,1007,5,đéo
10731,1007,6,gì
10732,1007,7,đâu
10733,1007,8,mà
10734,1007,9,phiền
10735,1008,0,Tăng
10736,1008,1,theo
10737,1008,2,giờ
10738,1008,3,
10739,1008,4,
10740,1008,5,
10741,1009,0,Cực kì
10742,1009,1,thuyết phục
10743,1009,2,:
10744,1009,3,c
10745,1010,0,@username
10746,1010,1,vậy mà
10747,1010,2,ca ngợi
10748,1010,3,bên
10749,1010,4,kia
10750,1010,5,lắm
10751,1010,6,...
10752,1010,7,Về
10753,1010,8,làm
10754,1010,9,lol
10755,1010,10,gì
10756,1011,0,Thằng
10757,1011,1,chó
10758,1012,0,Loại
10759,1012,1,nghiện
10760,1012,2,game
10761,1012,3,+
10762,1012,4,săm
10763,1012,5,trổ
10764,1012,6,k
10765,1012,7,có
10766,1012,8,tương lai
10767,1012,9,đâu
10768,1012,10,nha
10769,1013,0,@username
10770,1013,1,Ai
10771,1013,2,chê
10772,1013,3,nghèo
10773,1013,4,ngta
10774,1013,5,có
10775,1013,6,tiền
10776,1013,7,đi
10777,1013,8,nước
10778,1013,9,nào
10779,1013,10,kệ
10780,1013,11,mẹ
10781,1013,12,người
10782,1013,13,ta
10783,1013,14,","
10784,1013,15,Nó
10785,1013,16,vẫn
10786,1013,17,mang
10787,1013,18,qtich
10788,1013,19,VN
10789,1013,20,thì
10790,1013,21,về
10791,1013,22,VN
10792,1013,23,chữa
10793,1013,24,VN
10794,1013,25,đã
10795,1013,26,cấm
10796,1013,27,đâu
10797,1013,28,mà
10798,1013,29,lên tiếng
10799,1013,30,lm
10800,1013,31,gì
10801,1013,32,.
10802,1014,0,@username
10803,1015,0,toàn
10804,1015,1,tin
10805,1015,2,vớ vẩn
10806,1015,3,...
10807,1016,0,khi
10808,1016,1,nào
10809,1016,2,việt nam
10810,1016,3,sát
10811,1016,4,nhấp
10812,1016,5,với
10813,1016,6,trung quốc
10814,1016,7,thì
10815,1016,8,cả
10816,1016,9,cái
10817,1016,10,DNA
10818,1016,11,này
10819,1016,12,xách
10820,1016,13,dép
10821,1016,14,cho
10822,1016,15,chúng ta
10823,1016,16,hết
10824,1016,17,..
10825,1017,0,hãy
10826,1017,1,tin
10827,1017,2,vào
10828,1017,3,sự
10829,1017,4,lãnh đạo
10830,1017,5,tài tình
10831,1017,6,của
10832,1017,7,đảng
10833,1017,8,và
10834,1017,9,bộ máy
10835,1017,10,nhà nước
10836,1017,11,...
10837,1018,0,:3
10838,1018,1,:))
10839,1019,0,Ủa
10840,1019,1,bê
10841,1019,2,đê
10842,1019,3,có
10843,1019,4,lol
10844,1019,5,hả
10845,1019,6,ta
10846,1019,7,??
10847,1019,8,
10848,1019,9,
10849,1019,10,
10850,1020,0,Kéo
10851,1020,1,chuột
10852,1020,2,vãi
10853,1020,3,lồn
10854,1020,4,luôn
10855,1020,5,","
10856,1020,6,nó
10857,1020,7,yếu
10858,1020,8,lắm
10859,1020,9,rồi
10860,1020,10,:D
10861,1021,0,Mỗi
10862,1021,1,lần
10863,1021,2,lên
10864,1021,3,sóng
10865,1021,4,là
10866,1021,5,đeo
10867,1021,6,vàng
10868,1021,7,làm
10869,1021,8,như
10870,1021,9,giàu
10871,1021,10,lắm
10872,1021,11,hay
10873,1021,12,sao
10874,1021,13,mà
10875,1021,14,khoe
10876,1021,15,của
10877,1021,16,thấy
10878,1021,17,ghê
10879,1021,18,.
10880,1022,0,còn
10881,1022,1,cái
10882,1022,2,mặt
10883,1022,3,mình
10884,1022,4,nhìn chung
10885,1022,5,ko
10886,1022,6,có
10887,1022,7,1
10888,1022,8,chỗ
10889,1022,9,nào
10890,1022,10,thiện cảm
10891,1022,11,hết
10892,1022,12,.
10893,1023,0,nhìn
10894,1023,1,mặt
10895,1023,2,là
10896,1023,3,biết
10897,1023,4,cái
10898,1023,5,thứ
10899,1023,6,đàn bà
10900,1023,7,độc mồm độc miệng
10901,1023,8,.
10902,1024,0,hung dữ
10903,1024,1,.
10904,1025,0,nói tục
10905,1025,1,chửi
10906,1025,2,thề
10907,1025,3,v
10908,1025,4,...
10909,1026,0,v
10910,1026,1,tưởng
10911,1026,2,z
10912,1026,3,là
10913,1026,4,hay
10914,1026,5,lắm
10915,1027,0,Làm
10916,1027,1,thêm
10917,1027,2,chục
10918,1027,3,củ
10919,1027,4,mở
10920,1027,5,hòm
10921,1027,6,csgo
10922,1027,7,anh
10923,1027,8,êi
10924,1027,9,:V
10925,1028,0,Hãnh diện
10926,1028,1,về
10927,1028,2,ng
10928,1028,3,thầy
10929,1028,4,có
10930,1028,5,tâm
10931,1028,6,nhất
10932,1028,7,của
10933,1028,8,năm
10934,1028,9,.
10935,1029,0,Vòng
10936,1029,1,tiền
10937,1029,2,xoay
10938,1029,3,vòng
10939,1029,4,lo
10940,1029,5,nhìu
10941,1029,6,mặt khác
10942,1029,7,của
10943,1029,8,xã hội
10944,1029,9,chứ
10945,1029,10,đâu
10946,1029,11,lo
10947,1029,12,cho
10948,1029,13,mỗi
10949,1029,14,bạn
10950,1029,15,Vd
10951,1029,16,tiền
10952,1029,17,xây
10953,1029,18,biệt
10954,1029,19,phủ
10955,1029,20,tiền
10956,1029,21,cho
10957,1029,22,con
10958,1029,23,đi
10959,1029,24,du học
10960,1029,25,...
10961,1030,0,12:55
10962,1030,1,sau
10963,1030,2,buổi
10964,1030,3,phỏng vấn
10965,1030,4,này
10966,1030,5,tôi
10967,1030,6,sẽ
10968,1030,7,múa
10969,1030,8,1
10970,1030,9,bài
10971,1030,10,võ
10972,1030,11,cho
10973,1030,12,...
10974,1030,13,choX3
10975,1030,14,","
10976,1030,15,14
10977,1030,16,...
10978,1030,17,dập
10979,1030,18,đĩa
10980,1030,19,dữ
10981,1030,20,
10982,1030,21,
10983,1030,22,
10984,1031,0,Du học sinh
10985,1031,1,Úc
10986,1031,2,pewpew
10987,1032,0,Nói
10988,1032,1,cái
10989,1032,2,gì
10990,1032,3,vậy mà
10991,1032,4,cứ
10992,1032,5,nghe
10993,1032,6,đụ
10994,1032,7,má
10995,1032,8,đụ
10996,1032,9,cha
10997,1032,10,vs
10998,1032,11,vàng
10999,1033,0,Có
11000,1033,1,ai
11001,1033,2,thấy
11002,1033,3,khá
11003,1033,4,giống
11004,1033,5,đầu
11005,1033,6,của
11006,1033,7,@username
11007,1033,8,ko
11008,1033,9,nhỉ
11009,1033,10,?
11010,1034,0,@username
11011,1034,1,Sao
11012,1034,2,Ko
11013,1034,3,lấy
11014,1034,4,số
11015,1034,5,người
11016,1034,6,chết
11017,1034,7,của
11018,1034,8,Ý
11019,1034,9,ra
11020,1034,10,nhỉ
11021,1034,11,.
11022,1035,0,Ý
11023,1035,1,cũng
11024,1035,2,là
11025,1035,3,châu Âu
11026,1035,4,đó
11027,1035,5,.
11028,1036,0,Hi sinh
11029,1036,1,người
11030,1036,2,chết
11031,1036,3,vừa
11032,1036,4,làm
11033,1036,5,tăng
11034,1036,6,miễn dịch
11035,1036,7,cộng đồng
11036,1036,8,vừa
11037,1036,9,cho
11038,1036,10,đỡ
11039,1036,11,chật
11040,1036,12,đất
11041,1036,13,.
11042,1037,0,Cách
11043,1037,1,làm
11044,1037,2,của
11045,1037,3,Tây
11046,1037,4,hay
11047,1037,5,thật
11048,1037,6,ta
11049,1037,7,ơi
11050,1037,8,
11051,1038,0,Nhịn
11052,1038,1,nói
11053,1038,2,sẽ
11054,1038,3,bớt
11055,1038,4,ngu
11056,1038,5,chú
11057,1038,6,ạ
11058,1038,7,...
11059,1038,8,hi
11060,1039,0,Quảng Nam
11061,1039,1,lại
11062,1039,2,thêm
11063,1039,3,1ca
11064,1039,4,nữa
11065,1039,5,ạ
11066,1040,0,Đúng
11067,1040,1,là
11068,1040,2,con người
11069,1040,3,mày
11070,1040,4,không
11071,1040,5,có
11072,1040,6,ý thức
11073,1040,7,dân
11074,1040,8,việt nam
11075,1040,9,chúng ta
11076,1040,10,không
11077,1040,11,bao giờ
11078,1040,12,con
11079,1040,13,cho
11080,1040,14,cái
11081,1040,15,?
11082,1041,0,Tên
11083,1041,1,bài
11084,1041,2,hát
11085,1041,3,còn
11086,1041,4,trẻ
11087,1041,5,trâu
11088,1041,6,hơn
11089,1041,7,cả
11090,1041,8,t
11091,1041,9,nhé
11092,1041,10,!
11093,1041,11,Cười
11094,1041,12,vl
11095,1041,13,
11096,1042,0,Bá
11097,1042,1,ý
11098,1042,2,khẩu
11099,1042,3,nghiệp
11100,1042,4,nặng
11101,1042,5,lắm
11102,1042,6,nha
11103,1042,7,","
11104,1042,8,đầu thai
11105,1042,9,ch
11106,1042,10,hết
11107,1042,11,khẩu
11108,1042,12,nghiệp
11109,1042,13,nx
11110,1043,0,@username
11111,1043,1,làm
11112,1043,2,ca sĩ
11113,1043,3,luôn
11114,1043,4,rồi
11115,1043,5,à
11116,1043,6,
11117,1043,7,
11118,1043,8,
11119,1044,0,Thôi
11120,1044,1,chết
11121,1044,2,mẹ
11122,1044,3,","
11123,1044,4,hôm
11124,1044,5,nọ
11125,1044,6,thì
11126,1044,7,con mẹ
11127,1044,8,nấm
11128,1044,9,thối
11129,1044,10,kêu gào
11130,1044,11,ông
11131,1044,12,trum
11132,1044,13,ông
11133,1044,14,vại
11134,1044,15,này nọ
11135,1044,16,","
11136,1044,17,giờ
11137,1044,18,lại
11138,1044,19,đến
11139,1044,20,idol
11140,1044,21,trần
11141,1044,22,dần
11142,1044,23,.
11143,1045,0,Đang
11144,1045,1,tự
11145,1045,2,hỏi
11146,1045,3,","
11147,1045,4,không
11148,1045,5,biết
11149,1045,6,con mẹ
11150,1045,7,nấm
11151,1045,8,thối
11152,1045,9,có
11153,1045,10,phải
11154,1045,11,là
11155,1045,12,cộng sản
11156,1045,13,nằm vùng
11157,1045,14,không
11158,1045,15,?
11159,1046,0,@username
11160,1046,1,bố con
11161,1046,2,thần kinh
11162,1046,3,","
11163,1046,4,thở
11164,1046,5,ra
11165,1046,6,cái
11166,1046,7,là
11167,1046,8,thấy
11168,1046,9,mùi
11169,1046,10,rồi
11170,1047,0,cho
11171,1047,1,nó
11172,1047,2,rít
11173,1047,3,vài
11174,1047,4,bi
11175,1047,5,cần
11176,1047,6,là
11177,1047,7,nó
11178,1047,8,ngoan
11179,1047,9,vl
11180,1047,10,luôn
11181,1048,0,Nghĩ
11182,1048,1,nó
11183,1048,2,chán
11184,1048,3,樂
11185,1049,0,múa
11186,1049,1,như
11187,1049,2,cái
11188,1049,3,biệt danh
11189,1049,4,@username
11190,1049,5,:
11191,1049,6,Chó
11192,1049,7,:))
11193,1050,0,Tặng
11194,1050,1,cho
11195,1050,2,những
11196,1050,3,con
11197,1050,4,bò
11198,1050,5,thích
11199,1050,6,làm
11200,1050,7,theo
11201,1050,8,và
11202,1050,9,học tập
11203,1050,10,theo
11204,1050,11,...
11205,1050,12,藍 藍
11206,1051,0,ʚöɞPhong
11207,1051,1,@username
11208,1051,2,ʚöɞ
11209,1051,3,@username
11210,1051,4,@username
11211,1051,5,Đồng quê
11212,1051,6,ta
11213,1051,7,gọi
11214,1051,8,là
11215,1051,9,gì
11216,1051,10,
11217,1051,11,
11218,1052,0,Ko
11219,1052,1,phải
11220,1052,2,chê
11221,1052,3,gì
11222,1052,4,chứ
11223,1052,5,khả năng
11224,1052,6,win
11225,1052,7,của
11226,1052,8,sbtc
11227,1052,9,quá
11228,1052,10,cao
11229,1052,11,.
11230,1053,0,@usernamez
11231,1053,1,clear
11232,1053,2,vs
11233,1053,3,petland
11234,1053,4,toàn
11235,1053,5,những
11236,1053,6,thanh niên
11237,1053,7,chuyên nghiệp
11238,1053,8,try
11239,1053,9,hard
11240,1053,10,vkl
11241,1053,11,sao
11242,1053,12,những
11243,1053,13,""""
11244,1053,14,ông già
11245,1053,15,""""
11246,1053,16,bên
11247,1053,17,kia
11248,1053,18,chơi
11249,1053,19,lại
11250,1053,20,.
11251,1054,0,Còn
11252,1054,1,thầy
11253,1054,2,lồn
11254,1054,3,thì
11255,1054,4,t
11256,1054,5,xin
11257,1054,6,mạng
11258,1054,7,phép
11259,1054,8,bỏ qua
11260,1054,9,ko
11261,1054,10,nói
11262,1054,11,tới
11263,1054,12,coi
11264,1054,13,như
11265,1054,14,sbtc
11266,1054,15,4
11267,1054,16,đánh
11268,1054,17,6
11269,1055,0,@username
11270,1055,1,nghe
11271,1055,2,chưa
11272,1055,3,dc
11273,1055,4,15s
11274,1055,5,tắt
11275,1055,6,cmnr
11276,1055,7,nhạc
11277,1055,8,vs
11278,1055,9,nhẽo
11279,1056,0,Lào
11280,1056,1,giờ
11281,1056,2,gần
11282,1056,3,như
11283,1056,4,là
11284,1056,5,của
11285,1056,6,Tàu
11286,1056,7,khựa
11287,1056,8,rồi
11288,1056,9,thằng
11289,1056,10,ad
11290,1056,11,ngu
11291,1056,12,ạ
11292,1056,13,Ủng hộ
11293,1056,14,cái
11294,1056,15,mồ
11295,1056,16,tổ cha
11296,1056,17,mày
11297,1056,18,.
11298,1057,0,Ngay
11299,1057,1,bên
11300,1057,2,cạnh
11301,1057,3,còn
11302,1057,4,thấy
11303,1057,5,codon
11304,1057,6,nữa
11305,1057,7,nói
11306,1057,8,gì
11307,1057,9,yêu
11308,1057,10,xaaa
11309,1057,11,
11310,1058,0,được
11311,1058,1,anh
11312,1058,2,ey
11313,1058,3,:))
11314,1059,0,Giờ
11315,1059,1,này
11316,1059,2,ngta
11317,1059,3,ngủ
11318,1059,4,hết
11319,1059,5,r
11320,1059,6,thầy
11321,1059,7,ơi
11322,1059,8,Ai
11323,1059,9,ngủ
11324,1059,10,rồi
11325,1059,11,điểm danh
11326,1059,12,phát
11327,1060,0,may
11328,1060,1,lại
11329,1060,2,có
11330,1060,3,r
11331,1061,0,@username
11332,1061,1,cái
11333,1061,2,lồn
11334,1061,3,má
11335,1062,0,vl
11336,1062,1,:))
11337,1062,2,handsome
11338,1062,3,boy
11339,1063,0,Song
11340,1063,1,trên
11341,1063,2,doi
11342,1063,3,người
11343,1063,4,ta
11344,1063,5,dam
11345,1063,6,ăn
11346,1063,7,dám
11347,1063,8,noi
11348,1063,9,con người
11349,1063,10,thẳng thắn
11350,1063,11,.
11351,1064,0,Con
11352,1064,1,hơn
11353,1064,2,mấy
11354,1064,3,con
11355,1064,4,mượn
11356,1064,5,danh
11357,1064,6,đạo
11358,1064,7,tạo
11359,1064,8,danh
11360,1064,9,đời
11361,1064,10,đồ
11362,1064,11,giả tạo
11363,1064,12,nhìn
11364,1064,13,là
11365,1064,14,biết
11366,1064,15,chỉ
11367,1064,16,do
11368,1064,17,1so
11369,1064,18,con
11370,1064,19,ko
11371,1064,20,thấy
11372,1064,21,đôg
11373,1064,22,cức
11374,1064,23,trên
11375,1064,24,đầu
11376,1064,25,mình
11377,1064,26,.
11378,1065,0,mấy
11379,1065,1,con
11380,1065,2,di
11381,1065,3,ma
11382,1065,4,hay
11383,1065,5,soi
11384,1065,6,moi
11385,1065,7,người
11386,1065,8,ta
11387,1065,9,2019
11388,1065,10,rồi
11389,1065,11,tập
11390,1065,12,lam
11391,1065,13,con người
11392,1065,14,lại
11393,1065,15,di
11394,1065,16,.
11395,1066,0,Ngu
11396,1066,1,thì
11397,1066,2,chết
11398,1066,3,","
11399,1066,4,đâu
11400,1066,5,phải
11401,1066,6,ko
11402,1066,7,có
11403,1066,8,suy nghĩ
11404,1066,9,đúng sai
11405,1066,10,","
11406,1066,11,chỉ
11407,1066,12,do
11408,1066,13,ko
11409,1066,14,có
11410,1066,15,ý thức
11411,1066,16,.
11412,1067,0,Ngộ nghĩnh
11413,1067,1,nhỉ
11414,1067,2,
11415,1068,0,Yêu
11416,1068,1,làm
11417,1068,2,cái
11418,1068,3,j
11419,1069,0,@username
11420,1069,1,cho
11421,1069,2,mình
11422,1069,3,hỏi
11423,1069,4,này
11424,1069,5,uốn
11425,1069,6,kiểu
11426,1069,7,gì
11427,1069,8,vậy
11428,1069,9,bạn
11429,1069,10,ơi
11430,1069,11,??
11431,1070,0,Ok
11432,1070,1,thầy
11433,1070,2,nhé
11434,1071,0,Cảm giác
11435,1071,1,như
11436,1071,2,dân
11437,1071,3,mình
11438,1071,4,giống
11439,1071,5,thời kì
11440,1071,6,bị
11441,1071,7,đô hộ
11442,1071,8,vkl
11443,1071,9,.
11444,1072,0,Sưu thuế
11445,1072,1,ngập
11446,1072,2,mồm
11447,1072,3,.
11448,1073,0,Mà
11449,1073,1,bị
11450,1073,2,đô hộ
11451,1073,3,khéo
11452,1073,4,còn
11453,1073,5,phát triển
11454,1073,6,đc
11455,1073,7,chứ
11456,1073,8,đây
11457,1073,9,chả
11458,1073,10,thấy
11459,1073,11,đc
11460,1073,12,cái
11461,1073,13,méo
11462,1073,14,gì
11463,1073,15,","
11464,1073,16,còn
11465,1073,17,khổ
11466,1073,18,thêm
11467,1074,0,Ko
11468,1074,1,thich
11469,1074,2,VN
11470,1074,3,thì
11471,1074,4,cút
11472,1074,5,sang
11473,1074,6,Campuchia
11474,1074,7,mà
11475,1074,8,sống
11476,1074,9,(
11477,1074,10,@username
11478,1074,11,cho
11479,1074,12,biết
11480,1074,13,)
11481,1075,0,Tộc Mixi
11482,1075,1,có
11483,1075,2,khác
11484,1075,3,:33
11485,1076,0,@username
11486,1076,1,mới
11487,1076,2,nghe
11488,1076,3,nói
11489,1076,4,hồi
11490,1076,5,chiều
11491,1076,6,:)))))))
11492,1077,0,Chắc
11493,1077,1,trêu
11494,1077,2,=)))
11495,1078,0,@username
11496,1078,1,đi
11497,1078,2,Thầy
11498,1079,0,cho
11499,1079,1,xin
11500,1079,2,video
11501,1079,3,vs
11502,1080,0,Giáo án
11503,1080,1,về
11504,1080,2,One
11505,1080,3,champ
11506,1080,4,Lee
11507,1080,5,bú
11508,1080,6,đá
11509,1080,7,và
11510,1080,8,rụng
11511,1080,9,mất
11512,1080,10,xác
11513,1081,0,Bên
11514,1081,1,ngoài
11515,1081,2,tóc
11516,1081,3,đẹp
11517,1081,4,bên
11518,1081,5,trong
11519,1081,6,nhiều
11520,1081,7,tiền
11521,1082,0,Con
11522,1082,1,gà
11523,1082,2,phải
11524,1082,3,để
11525,1082,4,cho
11526,1082,5,abe
11527,1083,0,@username
11528,1083,1,cho
11529,1083,2,phím
11530,1083,3,1
11531,1083,4,đuổi
11532,1083,5,@username
11533,1083,6,để
11534,1083,7,cô
11535,1083,8,@username
11536,1083,9,quay
11537,1083,10,trở lại
11538,1083,11,nào
11539,1083,12,
11540,1084,0,Hot
11541,1084,1,girl
11542,1084,2,ống
11543,1084,3,tinh
11544,1084,4,đi
11545,1084,5,","
11546,1084,6,nghe
11547,1084,7,vui tai
11548,1084,8,hơn
11549,1085,0,Bài
11550,1085,1,này
11551,1085,2,nghe
11552,1085,3,bất
11553,1085,4,tai
11554,1085,5,thôi
11555,1085,6,.
11556,1086,0,Dùng
11557,1086,1,comeback
11558,1086,2,vs
11559,1086,3,cảm ơn
11560,1086,4,đàn
11561,1086,5,Đóm
11562,1086,6,của
11563,1086,7,ổng
11564,1086,8,.
11565,1087,0,Chứ
11566,1087,1,bài
11567,1087,2,này
11568,1087,3,không
11569,1087,4,có
11570,1087,5,tính
11571,1087,6,phổ biến
11572,1087,7,đủ
11573,1087,8,mọi
11574,1087,9,loại
11575,1087,10,tuổi
11576,1087,11,như
11577,1087,12,3
11578,1087,13,hit
11579,1087,14,đầu
11580,1088,0,Kênh
11581,1088,1,Chat
11582,1088,2,thế giới
11583,1088,3,khác
11584,1089,0,Giờ
11585,1089,1,mới
11586,1089,2,nghe
11587,1089,3,....
11588,1090,0,trời đất ơi
11589,1090,1,cái
11590,1090,2,miệng
11591,1090,3,nó
11592,1090,4,dơ bẩn
11593,1090,5,vô cùng
11594,1090,6,...
11595,1091,0,bởi vậy
11596,1091,1,giờ
11597,1091,2,cả
11598,1091,3,thế giới
11599,1091,4,đều
11600,1091,5,khinh bỉ
11601,1091,6,...
11602,1092,0,trời ơi
11603,1092,1,...
11604,1093,0,khẩu
11605,1093,1,nghiệp
11606,1093,2,vô cùng
11607,1093,3,..
11608,1094,0,
11609,1094,1,
11610,1094,2,
11611,1094,3,
11612,1094,4,
11613,1095,0,Lươn khươn
11614,1095,1,kiểu
11615,1095,2,cao lãnh
11616,1095,3,藍
11617,1096,0,Phải biết
11618,1096,1,là
11619,1096,2,sam
11620,1096,3,và
11621,1096,4,so
11622,1096,5,khác
11623,1096,6,nhau
11624,1096,7,và
11625,1096,8,so
11626,1096,9,đuôi
11627,1096,10,tam giác
11628,1096,11,và
11629,1096,12,so
11630,1096,13,đuôi
11631,1096,14,tròn
11632,1096,15,càng
11633,1096,16,khác
11634,1096,17,nhau
11635,1096,18,nữa
11636,1097,0,@username
11637,1097,1,cover
11638,1097,2,liền
11639,1097,3,
11640,1097,4,
11641,1098,0,đếm
11642,1098,1,dc
11643,1098,2,tầm
11644,1098,3,trăm
11645,1098,4,""""
11646,1098,5,con
11647,1098,6,chim
11648,1098,7,vàng
11649,1098,8,""""
11650,1099,0,Đíu
11651,1099,1,ai
11652,1099,2,like
11653,1099,3,Cho
11654,1099,4,thầy
11655,1099,5,đi
11656,1099,6,ăn cắp
11657,1099,7,luôn
11658,1100,0,Căng
